vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,AnnouncementData,中国中免2026年以来股东减持公告,1,公告库,中国中免:中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会决议公告,0.93,"公告标题：中国中免:中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会决议公告；
发布时间：2026-06-27；
证券简称：中国中免
原文：证券代码：601888 证券简称：中国中免 公告编号：临 2026-017
中国旅游集团中免股份有限公司2025年年度股东会、2026 年第一次 A 股类别股东会、2026 年第一次 H 股类别股东会决议公告
本公司及董事会全体成员保证公告内容不存在虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。
重要内容提示：
本次会议是否有否决议案：无
会议召开和出席情况
(一)股东会召开的时间：2026 年6 月26 日
(二)股东会召开的地点：北京市朝阳区新源西里中街18 号渔阳饭店会议厅
(三)出席会议的普通股股东和恢复表决权的优先股股东及其持有股份情况：
2025 年年度股东会
| 1．出席会议的股东和代理人人数 | 2,803 |
| --- | --- |
| 其中：A股股东人数 | 2,802 |
| 境外上市外资股股东人数（H股） | １ |
| 2．出席会议的股东所持有表决权的股份总数（股） | 1,113,323,591 |
| 其中：A股股东持有股份总数 | 1,103,321,345 |
| 境外上市外资股股东持有股份总数（H股） | 10,002,246 |
| 3．出席会议的股东所持有表决权股份数占公司有表决权 股份总数的比例（%） |  |
|  | 53.5819 |
| 其中：A股股东持股占股份总数的比例（%） 境外上市外资股股东持股占股份总数的比例（%） | 53.1005 |
2026 年第一次 A 股类别股东会
| 1．出席会议的A股股东和代理人人数 | 2,802 |
| --- | --- |
| 2．出席会议的股东所持有表决权的A股股份总数（股） | 1,103,321,345 |
| 3．出席会议的股东所持有表决权股份数占公司A股有表 决权股份总数的比例（%） | 56.5088 |
2026 年第一次 H 股类别股东会
| 1．出席会议的H股股东和代理人人数 | 1 |
| --- | --- |
| 2．出席会议的股东所持有表决权的H股股份总数（股) | 16,271,246 |
| 3．出席会议的股东所持有表决权股份数占公司H股有表 决权股份总数的比例（%） | 12.9836 |
(四)表决方式是否符合《公司法》及《公司章程》的规定，会议主持情况等。
公司 2025 年年度股东会、2026 年第一次 A 股类别股东会、2026 年第一次H 股类别股东会由公司董事会召集。董事长范云军、副董事长刘昆因其他公务原因无法出席，本次会议由过半数的董事共同推举的董事王轩主持。会议采取现场投票和网络投票相结合的方式召开及表决，会议的召开及表决方式符合《公司法》等法律、行政法规、部门规章、规范性文件以及《公司章程》的规定，会议召开合法有效。",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,2,公告库,中国中免(01880)公告及通告 - [海外监管公告-其他]中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会决议公告,0.9,"公告标题：中国中免(01880)公告及通告 - [海外监管公告-其他]中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会决议公告；
发布时间：2026-06-26；
证券简称：中国中免
原文：香港交易及結算所有限公司及香港聯合交易所有限公司對本公告之內容概不負責，對其準確性或完整性亦不發表任何聲明，並明確表示，概不對因本公告全部或任何部分內容而產生或因依賴該等內容而引致的任何損失承擔任何責任。
cdf 中免集团
China Tourism Group Duty Free Corporation Limited中國旅遊集團中免股份有限公司（一家於中華人民共和國註冊成立的股份有限公司）（股份代號：1880）
海外監管公告
本公告乃根據香港聯合交易所有限公司證券上市規則第13.10B條而作出。
茲載列中國旅遊集團中免股份有限公司在上海證券交易所網站刊登的《中國旅遊集團中免股份有限公司2025年年度股東會、2026年第一次A股類別股東會、2026年第一次H股類別股東會決議公告》，僅供參閱。
特此公告。
承董事會命中國旅遊集團中免股份有限公司董事會主席范雲軍先生
中國•北京2026年6月26日
於本公告日期，董事會成員包括非執行董事范雲軍先生，執行董事常築軍先生、王月浩先生及王軒先生以及獨立非執行董事王強先生、黃建華先生及韓穎姣女士。
证券代码：601888 证券简称：中国中免 公告编号：临 2026-017
中国旅游集团中免股份有限公司2025年年度股东会、2026 年第一次 A 股类别股东会、2026 年第一次 H 股类别股东会决议公告
本公司及董事会全体成员保证公告内容不存在虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。
重要内容提示：
本次会议是否有否决议案：无
会议召开和出席情况",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,3,公告库,中国中免(01880)公告及通告 - [海外监管公告-其他]中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会决议公告,0.89,"公告标题：中国中免(01880)公告及通告 - [海外监管公告-其他]中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会决议公告；
发布时间：2026-06-26；
证券简称：中国中免
原文： 本公告为中国旅游集团中免股份有限公司（中国中免，股份代码：601888/01880）按照港交所上市规则要求披露的海外监管公告，载列了公司于上交所网站发布的2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会的决议内容。公告发布日期为2026年6月26日，当前董事会成员包括非执行董事范云军，执行董事常筑军、王月浩、王轩，以及独立非执行董事王强、黄建华、韩颖姣，本次公告不存在虚假记载、误导性陈述或重大遗漏，董事会对内容真实性、准确性、完整性承担法律责任，本次会议无否决议案。 本次三类股东会均于2026年6月26日在北京召开，由公司董事会召集，因董事长及副董事长公务原因无法出席，由董事王轩主持，采用现场结合网络投票的表决方式，符合《公司法》及《公司章程》规定，召开合法有效。参会情况方面，2025年年度股东会共有2803名股东及代理人出席，合计持有表决权股份11.13亿股，占公司有表决权股份总数的53.5819%；2026年第一次A股类别股东会出席股东持有表决权股份占A股有表决权股份总数的56.5088%；2026年第一次H股类别股东会出席股东持有表决权股份占H股有表决权股份总数的12.9836%。 本次股东会审议的全部12项议案均获得通过，其中特别决议案均满足2/3以上表决权通过的要求，董事会换届选举的累积投票议案也全部完成换届。核心议案表决方面，2025年度利润分配方案及2026年中期分红计划获得99.5341%同意票，5%以下A股股东同意比例达91.7430%；授予董事会回购股份一般性授权获得99.5644%同意票，A股类别股东会及H股类别股东会单独表决均以高比例同意通过，5%以下A股股东同意比例达92.2809%；续聘2026年度审计机构获得97.3041%总同意票，但H股股东反对比例达90.7216%，5%以下A股股东同意比例为66.6110%。本次股东会已经律师见证，结论为召集、召开及表决程序合法合规，结果有效。",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,4,公告库,中国中免:中国旅游集团中免股份有限公司关于2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会增加临时提案的公告,0.88,"公告标题：中国中免:中国旅游集团中免股份有限公司关于2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会增加临时提案的公告；
发布时间：2026-06-12；
证券简称：中国中免
原文：中国旅游集团中免股份有限公司关于2025年年度股东会、2026 年第一次 A股类别股东会、2026 年第一次 H 股类别股东会增加临时提案的公告
本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。
股东会有关情况 
1. 股东会的类型和届次：
2025年年度股东会（以下简称“年度股东会”）、2026 年第一次A 股类别股东会（以下简称“A 股类别股东会”）、2026 年第一次H 股类别股东会（以下简称“H股类别股东会”）
2. 股东会召开日期：2026 年 6 月 26 日
3. 股权登记日
| 股份类别 | 股票代码 | 股票简称 | 股权登记日 |
| --- | --- | --- | --- |
| A股 | 601888 | 中国中免 | 2026/6/23 |
增加临时提案的情况说明
1. 提案人：中国旅游集团有限公司
2. 提案程序说明
公司已于2026 年6 月5 日公告了股东会召开通知，单独或者合计持有50.08%股份的股东中国旅游集团有限公司，在2026 年6 月11 日提出临时提案并书面提交股东会召集人。股东会召集人按照《上市公司股东会规则》有关规定，现予以公告。",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,5,公告库,中国中免:中国旅游集团中免股份有限公司关于2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会增加临时提案的公告,0.88,"公告标题：中国中免:中国旅游集团中免股份有限公司关于2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会增加临时提案的公告；
发布时间：2026-06-12；
证券简称：中国中免
原文：4. 涉及关联股东回避表决的议案：无 应回避表决的关联股东名称：无 
5. 涉及优先股股东参与表决的议案：无特此公告。
中国旅游集团中免股份有限公司董事会2026 年 6 月 12 日
附件1：年度股东会授权委托书  
附件2：A 股类别股东会授权委托书  
附件3：股东会回执  
附件4：采用累积投票制选举董事和独立董事的投票方式说明
附件1：年度股东会授权委托书
中国旅游集团中免股份有限公司
2025 年年度股东会授权委托书
中国旅游集团中免股份有限公司：
兹委托 先生（女士）代表本单位（或本人）出席2026年6 月26 日召开的贵公司2025年年度股东会，并代为行使表决权。
委托人持普通股数：
委托人股东账户号：
| 序号 | 非累积投票议案名称 | 同意 | 反对 | 弃权 |
| --- | --- | --- | --- | --- |
| 1 | 公司2025年度董事会工作报告 |  |  |  |
| 2 | 关于公司2025年度利润分配方案及2026年中期分 红计划的议案 |  |  |  |
| 3 | 关于公司2025年度董事薪酬标准及薪酬方案的议案 |  |  |  |
| 4 | 关于为公司、董事及高级管理人员购买责任保险的 议案 |  |  |  |
| ５ | 关于制定《公司董事薪酬管理办法》的议案 |  |  |  |
| 6 | 关于续聘公司2026年度审计机构的议案 |  |  |  |
| 7 | 关于修订《公司对外担保管理制度》的议案 |  |  |  |
| 8 | 关于变更注册资本并修订《公司章程》的议案 |  |  |  |
| 9 | 关于授予董事会增发公司股份一般性授权的议案 |  |  |  |
| 10 | 关于授予董事会回购公司股份一般性授权的议案 |  |  |  |
| 序号 | 累积投票议案名称 | 投票数 |
| --- | --- | --- |
| 11.00 | 关于公司董事会换届选举的议案(非独立董事) |  |
| 11.01 | 范云军 |  |
| 11.02 | 常筑军 |  |
| 11.03 | 王月浩 |  |
| 11.04 | 王轩 |  |
| 12.00 | 关于公司董事会换届选举的议案(独立董事) |  |
| 12.01 | 王强 |  |
| 12.02 | 黄建华 |  |
| 12.03 | 韩颖姣 |  |
委托人签名（盖章）： 受托人签名：",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,6,公告库,中国中免:中国旅游集团中免股份有限公司关于2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会增加临时提案的公告,0.87,"公告标题：中国中免:中国旅游集团中免股份有限公司关于2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会增加临时提案的公告；
发布时间：2026-06-12；
证券简称：中国中免
原文：委托人身份证号： 受托人身份证号：
委托日期： 年 月 日
备注：委托人应在委托书中“同意”、“反对”或“弃权”意向中选择一个并打“√”，对于委托人在本授权委托书中未作具体指示的，受托人有权按自己的意愿进行表决。
附件2：A 股类别股东会授权委托书
中国旅游集团中免股份有限公司2026 年第一次A 股类别股东会授权委托书
中国旅游集团中免股份有限公司：
兹委托 先生（女士）代表本单位（或本人）出席2026 年6月26 日召开的贵公司2026 年第一次A 股类别股东会，并代为行使表决权。
委托人持普通股数：委托人股东账户号：
| 序号 | 非累积投票议案名称 | 同意 | 反对 | 弃权 |
| --- | --- | --- | --- | --- |
| 1 | 关于授予董事会回购公司股份一般性授权的议案 |  |  |  |
委托人签名（盖章）： 受托人签名：
委托人身份证号： 受托人身份证号：
委托日期： 年 月 日
备注：委托人应当在委托书中“同意”“反对”或“弃权”意向中选择一个并打“√”，对于委托人在本授权委托书中未作具体指示的，受托人有权按自己的意愿进行表决。
附件3：股东会回执 
中国旅游集团中免股份有限公司2025 年年度股东会及2026 年第一次 A 股类别股东会回执
| 股东姓名/名称 |  |  |  |
| --- | --- | --- | --- |
| 个人股东身份证号码 法人股东营业执照号码 |  |  |  |
| 持股数量(股) |  | 股东账号 |  |
| 法定代表人姓名 (法人股东填写) |  | 法定代表人 身份证号码 |  |
| 出席会议方式 | 亲自出席 口委托代理人出席 |  |  |
| 代理人姓名 （如适用） |  | 代理人 身份证号码 |  |
| 联系电话 |  | 电子邮箱 |  |
| 通讯地址 |  |  |  |
注：1. 上述回执的剪报、复印件或按以上格式自制均有效；
2. 持股数量请按照本次股东会股权登记日（2026 年6 月23 日）下午收市时的持股数量填写。",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,7,公告库,中国中免(01880)公告及通告 - [海外监管公告-企业管治相关事宜]北京市嘉源律师事务所关于中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会的法律意见书,0.85,"公告标题：中国中免(01880)公告及通告 - [海外监管公告-企业管治相关事宜]北京市嘉源律师事务所关于中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会的法律意见书；
发布时间：2026-06-26；
证券简称：中国中免
原文：香港交易及結算所有限公司及香港聯合交易所有限公司對本公告之内容概不负责，對其确性或完整性亦不發表任何聲明，明確表示，概不對因本公告全部或任何部分内容而生或因依賴該等内容而引致的任何損失承檐任何责任。
cdf 中免集团China Tourism Group Duty Free Corporation Limited中國旅游集團中免股份有限公司（一家於中華人民共和國册成立的股份有限公司）（股份代號：1880）
海外监管公告
本公告乃根據香港合交易所有限公司證券上市规第13.10B條而作出。
兹載列中國旅集團中免股份有限公司在上海證券交易所站刊登的《北京市嘉源律師事務所關於中國旅游集團中免股份有限公司2025年年度股東會、2026年第一次A股類别股東會、2026年第一次H股類别股東會的法律意見書》，供參阅。
特此公告。
承董事會命中國旅游集團中免股份有限公司董事會主席范雲軍先生
中國·北京2026年6月26日
於本公告日期，董事會成員包括非執行董事范雲軍先生，執行董事常軍先生王月浩先生及王軒先生以及獨立非執行董事王強先生、黄建華先生及韓姣女士。
北京市嘉源律师事务所  
关于中国旅游集团中免股份有限公司  
2025年年度股东会、2026年第一次A股  
类别股东会、2026年第一次H股类别股东会的  
的法律意见书
西城区复兴门内大街158号远洋大厦4楼中国·北京
北京BEIJING·上海 SHANGHAI深圳SHENZHEN·香港HONGKONG·广州GUANGZHOU·西安XI'AN·武汉WUHAN·长沙CHANGSHA
致：中国旅游集团中免股份有限公司
北京市嘉源律师事务所关于中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会的法律意见书
嘉源（2026）-04-454
北京市嘉源律师事务所（以下简称“本所”）接受中国旅游集团中免股份有限公司（以下简称“公司”）的委托，根据《中华人民共和国公司法》（以下简称“《公司法》”）《上市公司股东会规则》（以下简称“《股东会规则》”）等现行有效的法律、行政法规、部门规章、规范性文件（以下简称“法律法规”）以及《中国旅游集团中免股份有限公司章程》（以下简称“《公司章程》”）的有关规定，指派本所律师对公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会（以下合称“本次股东会”）进行见证，并依法出具本法律意见书。",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,8,公告库,中国中免(01880)公告及通告 - [海外监管公告-其他]中国旅游集团中免股份有限公司关于召开2025年度暨2026年第一季度业绩说明会的公告,0.83,"公告标题：中国中免(01880)公告及通告 - [海外监管公告-其他]中国旅游集团中免股份有限公司关于召开2025年度暨2026年第一季度业绩说明会的公告；
发布时间：2026-06-08；
证券简称：中国中免
原文：香港交易及結算所有限公司及香港聯合交易所有限公司對本公告之內容概不負責，對其準確性或完整性亦不發表任何聲明，並明確表示，概不對因本公告全部或任何部分內容而產生或因依賴該等內容而引致的任何損失承擔任何責任。
cdf 中免集团China Tourism Group Duty Free Corporation Limited中國旅遊集團中免股份有限公司（一家於中華人民共和國註冊成立的股份有限公司）（股份代號：1880）
海外監管公告
本公告乃根據香港聯合交易所有限公司證券上市規則第13.10B條而作出。
茲載列中國旅遊集團中免股份有限公司在上海證券交易所網站刊登的《中國旅遊集團中免股份有限公司關於召開2025年度暨2026年第一季度業績說明會的公告》，僅供參閱。
特此公告。
承董事會命中國旅遊集團中免股份有限公司董事會主席范雲軍先生
中國•北京2026年6月8日
於本公告日期，董事會成員包括非執行董事范雲軍先生及劉昆女士，執行董事常築軍先生、王月浩先生及王軒先生及獨立非執行董事葛明先生、王瑛女士及王強先生。
证券代码：601888 证券简称：中国中免 公告编号：临 2026-014
中国旅游集团中免股份有限公司关于召开2025 年度暨2026 年第一季度业绩说明会的公告
本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。
重要内容提示：
会议召开时间：2026 年 06 月 16 日（星期二）10:00-11:00
会 议 召 开 地 点 ： 上 海 证 券 交 易 所 上 证 路 演 中 心 （ 网 址 ：https://roadshow.sseinfo.com/）
会议召开方式：上证路演中心网络互动
投资者可于 2026 年 06 月 09 日（星期二）至 06 月 15 日（星期一）16:00前登录上证路演中心网站首页点击“ 提问预征集” 栏目或通过公司邮箱cdfir@ctg.cn 进行提问。公司将在说明会上对投资者普遍关注的问题进行回答。
中国旅游集团中免股份有限公司（以下简称“公司”）已于2026 年3 月31 日、4 月 30 日发布《公司2025 年年度报告》《公司2026 年第一季度报告》，为便于广大投资者更全面深入地了解公司2025 年度及2026 年第一季度的经营成果、财务状况，公司计划于 2026 年 06 月 16 日（星期二）10:00-11:00 举行 2025 年年度暨2026 年第一季度业绩说明会，就投资者关心的问题进行交流。",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,9,公告库,中国中免:中国旅游集团中免股份有限公司关于召开2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会的通知,0.82,"公告标题：中国中免:中国旅游集团中免股份有限公司关于召开2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会的通知；
发布时间：2026-06-05；
证券简称：中国中免
原文：证券代码：601888 证券简称：中国中免 公告编号：临 2026-013
中国旅游集团中免股份有限公司
关于召开2025年年度股东会、2026 年第一次 A 股类别股东会、2026 年第一次H 股类别股东会的通知
本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。
重要内容提示：
股东会召开日期：2026年6月26日本次股东会采用的网络投票系统：上海证券交易所股东会网络投票系统本公告参会事项适用于A股股东。H股股东参会事项请参见公司于香港交易所披露易网站（www.hkexnews.hk）发布的股东会通函等相关文件
召开会议的基本情况
(一)股东会类型和届次
2025年年度股东会（以下简称“年度股东会”）、2026 年第一次A 股类别股东会（以下简称“A 股类别股东会”）、2026 年第一次H 股类别股东会（以下简称“H股类别股东会”）
(二)股东会召集人：董事会  
(三)投票方式：现场投票和网络投票相结合的方式  
(四)现场会议召开的日期、时间和地点召开的日期时间：2026 年 6 月 26 日 14 点 00 分召开地点：北京市朝阳区新源西里中街18 号渔阳饭店会议厅  
(五)网络投票的系统、起止日期和投票时间。网络投票系统：上海证券交易所股东会网络投票系统
网络投票起止时间：自2026 年6 月26 日
至2026 年 6 月 26 日
采用上海证券交易所网络投票系统，通过交易系统投票平台的投票时间为股东会召开当日的交易时间段，即 9:15-9:25，9:30-11:30，13:00-15:00；通过互联网投票平台的投票时间为股东会召开当日的9:15-15:00。",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,10,公告库,中国中免(01880)公告及通告 - [海外监管公告-企业管治相关事宜 /海外监管公告-其他 /海外监管公告-营运业绩最新情况]中国旅游集团中免股份有限公司2025年年度报告、中国旅游集团中免股份有限公司第五届董事会第二十九次会议(现场结合通讯方式)决议公告、中国旅游集团中免股份有限公司关于计提2025年度资产减值准备的公告、中国旅游集团中免股份有限公司2025年年度利润分配方案及2026年度中期,0.81,"公告标题：中国中免(01880)公告及通告 - [海外监管公告-企业管治相关事宜 /海外监管公告-其他 /海外监管公告-营运业绩最新情况]中国旅游集团中免股份有限公司2025年年度报告、中国旅游集团中免股份有限公司第五届董事会第二十九次会议(现场结合通讯方式)决议公告、中国旅游集团中免股份有限公司关于计提2025年度资产减值准备的公告、中国旅游集团中免股份有限公司2025年年度利润分配方案及2026年度中期；
发布时间：2026-03-30；
证券简称：中国中免
原文：(2). 同时按照境外会计准则与按中国会计准则披露的财务报告中净利润和净资产差异情况□适用 √不适用
(3). 境内外会计准则下会计数据差异说明，对已经境外审计机构审计的数据进行差异调节的，应注明该境外机构的名称
□适用 √不适用
4、 其他
□适用 √不适用
董事长：范云军董事会批准报送日期：2026 年 3 月 30 日
修订信息□适用 √不适用
证券代码：601888 证券简称：中国中免 公告编号：临 2026-005
中国旅游集团中免股份有限公司
第五届董事会第二十九次会议 （现场结合通讯方式）决议公告
本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,11,公告库,中国中免:中国旅游集团中免股份有限公司2025年年度报告,0.48,"公告标题：中国中免:中国旅游集团中免股份有限公司2025年年度报告；
发布时间：2026-03-31；
证券简称：中国中免
原文：注：按照国务院相关文件要求，国务院国资委将持有的中国旅游集团股权的 10%一次性划转给社保基金会持有，截至目前本次划转尚未完成工商变更。
6. 实际控制人通过信托或其他资产管理方式控制公司
□适用 √不适用
(三) 控股股东及实际控制人其他情况介绍
□适用 √不适用
五、公司控股股东或第一大股东及其一致行动人累计质押股份数量占其所持公司股份数量比例达到 80%以上
□适用 √不适用
六、其他持股在百分之十以上的法人股东
□适用 √不适用
七、股份限制减持情况说明
□适用 √不适用
八、股份回购在报告期的具体实施情况
□适用 √不适用
九、优先股相关情况
□适用 √不适用
第八节 债券相关情况
一、公司债券（含企业债券）和非金融企业债务融资工具
□适用 √不适用
二、可转换公司债券情况
□适用 √不适用",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,12,公告库,中国中免:中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会会议资料,0.42,"公告标题：中国中免:中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会会议资料；
发布时间：2026-06-05；
证券简称：中国中免
原文：议案一：关于授予董事会回购公司股份一般性授权的议案
各位A 股股东及股东代表：
本议案内容请参考《公司2025年年度股东会议案十》。  
以上议案，请A股股东审议。
中国旅游集团中免股份有限公司董 事 会2026 年 6 月 26 日
2026 年第一次 H 股类别股东会议案
议案一：关于授予董事会回购公司股份一般性授权的议案
各位H 股股东及股东代表：
本议案内容请参考《公司2025年年度股东会议案十》。  
以上议案，请H股股东审议。
中国旅游集团中免股份有限公司董 事 会2026 年 6 月 26 日",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,13,公告库,中国中免:中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会决议公告,0.41,"公告标题：中国中免:中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会决议公告；
发布时间：2026-06-27；
证券简称：中国中免
原文：(二)2026 年第一次 A 股类别股东会
1. 议案名称：关于授予董事会回购公司股份一般性授权的议案审议结果：通过
表决情况：
| 股东类型 | 同意 |  | 反对 |  | 弃权 |  |
| --- | --- | --- | --- | --- | --- | --- |
|  | 票数 | 比例 (%) | 票数 | 比例 (%) | 票数 | 比例 (%) |
| A股 | 1,098,483,148 | 99.5615 | 4,456,996 | 0.4040 | 381,201 | 0.0346 |
(三)2026 年第一次 H 股类别股东会
1. 议案名称：关于授予董事会回购公司股份一般性授权的议案审议结果：通过
表决情况：
| 股东类型 | 同意 |  | 反对 |  | 弃权 |  |
| --- | --- | --- | --- | --- | --- | --- |
|  | 票数 | 比例 | 票数 | 比例 | 票数 | 比例 |
|  |  | (%) |  | (%) |  | (%) |
| --- | --- | --- | --- | --- | --- | --- |
| H股 | 16,259,446 | 99.9275 | 11,800 | 0.0725 | 0 | 0.0000 |",2026-08-15T21:48:19.284255+08:00
gildata,AnnouncementData,中国中免2026年以来股东减持公告,14,公告库,中国中免:中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会会议资料,0.39,"公告标题：中国中免:中国旅游集团中免股份有限公司2025年年度股东会、2026年第一次A股类别股东会、2026年第一次H股类别股东会会议资料；
发布时间：2026-06-05；
证券简称：中国中免
原文：（6）对《公司章程》有关股本总额、股本结构等相关内容进行修改并办理境内外相关登记、备案手续（如适用）；
（7）如法律法规、公司证券上市地证券交易所监管部门对回购政策有新的规定，以及市场情况发生变化，除涉及法律法规和《公司章程》规定必须由股东会重新表决事项的，根据最新规则要求和政策规定，结合市场情况及公司实际情况，对回购方案进行调整，并继续办理回购相关事宜；
（8）在不违反境内外法律法规的情况下，办理董事会认为与实施回购公司A 股和/或H 股的一般性授权有关的必需、恰当或适当的其他事宜。
二、授权期限
授权期限自年度股东会决议通过及类别股东会决议通过该授权之日起生效，至下列两者最早的日期止：
1. 公司2026 年年度股东会结束时；或2. 公司股东会和/或 A 股类别股东会和/或H 股类别股东会通过撤回或修订本议案所述授权之日。
如授权有效期内，董事会或董事会授权人士已签署必要文件、办理必要手续等，而该等文件、手续等可能需要在上述授权有效期结束时或之后履行、进行或持续至上述授权有效期结束后完成，则授权有效期将相应延长。
以上内容已经公司第五届董事会第二十九次会议审议通过，现提请公司股东会审议。
中国旅游集团中免股份有限公司董 事 会2026 年 6 月 26 日
2026 年第一次 A 股类别股东会议案",2026-08-15T21:48:19.284255+08:00
